file,segment_id,sampling_rate,quality_score,is_valid,rms,peak,peak_to_peak,crest_factor,kurtosis,skewness,form_factor,impulse_factor,margin_factor,variance,mean,std
normal_0_1797.mat,111,12000.0,1.0,True,0.9999999999999999,3.4366911130095263,6.706430036010428,3.436691113009527,-0.013745130631024782,0.026615646004047068,1.2512625736173348,4.300202966792123,5.065584700310204,0.9999999999999999,1.3877787807814457e-17,0.9999999999999999
normal_0_1797.mat,112,12000.0,1.0,True,1.0,3.4657086307842366,6.771913789713178,3.4657086307842366,-0.011884473832396658,0.08325189165659136,1.2491783421122447,4.32928816164715,5.0876154537551495,1.0,2.0816681711721685e-17,1.0
normal_0_1797.mat,113,12000.0,1.0,True,1.0,3.2789098857618426,6.263474195542706,3.2789098857618426,-0.1601285276972768,-0.008380600149278467,1.2417712401751837,4.071655995265154,4.776030038570225,1.0,6.938893903907228e-18,1.0
normal_0_1797.mat,114,12000.0,1.0,True,0.9999999999999999,3.1716196236414507,6.302160159076813,3.171619623641451,-0.16880765372512885,-0.053030206402298885,1.23712995206611,3.9237056329674824,4.585724983777688,0.9999999999999999,1.9949319973733282e-17,0.9999999999999999
normal_0_1797.mat,115,12000.0,1.0,True,1.0,3.1270072693572044,6.2166831955414965,3.1270072693572044,-0.14603677891310518,-0.10221276090321309,1.2414137808041592,3.881909916854817,4.543258946796358,1.0,9.540979117872439e-18,1.0
normal_0_1797.mat,116,12000.0,0.88,True,0.9999999999999999,3.1200375324788134,6.114692407389562,3.120037532478814,-0.18698785234803017,-0.12437821051628199,1.245321982194128,3.8854513244665925,4.577906555005784,0.9999999999999998,1.9081958235744878e-17,0.9999999999999999
normal_0_1797.mat,117,12000.0,0.88,True,1.0,3.1427080480027367,6.139620524404038,3.1427080480027367,-0.30850195685538884,-0.06459108884062112,1.2301393191449541,3.8659687384414543,4.512772086032511,1.0,9.540979117872439e-18,1.0
normal_0_1797.mat,118,12000.0,1.0,True,0.9999999999999998,3.4549475444372666,6.2485452014004395,3.4549475444372675,-0.1576526543367045,-0.05287715292494431,1.2382713778487229,4.278162656245397,5.003208844720012,0.9999999999999997,1.3010426069826053e-17,0.9999999999999998
normal_0_1797.mat,119,12000.0,1.0,True,1.0,3.3825555509211815,6.503411698989563,3.3825555509211815,0.01294689840891472,-0.0012871323441948218,1.2609465399659467,4.2652217181766705,5.0508328634301884,1.0,-8.673617379884035e-19,1.0
normal_0_1797.mat,120,12000.0,1.0,True,1.0,3.2976699095371846,6.418107787496642,3.2976699095371846,-0.1336354126831889,-0.023653582537253977,1.2487772329714342,4.118055104885005,4.8413584236683285,1.0,1.9949319973733282e-17,1.0
normal_0_1797.mat,121,12000.0,1.0,True,1.0,3.33267422584143,6.1433222670736685,3.33267422584143,-0.24594902260697094,-0.03824284332552129,1.230366687104927,4.100411346448498,4.768020030134717,1.0000000000000002,1.9081958235744878e-17,1.0
normal_0_1797.mat,122,12000.0,0.62,False,0.9999999999999999,3.0858493764434836,5.779482257453383,3.085849376443484,-0.23657744037553652,-0.04155177748718393,1.2400723391296629,3.8266764544480827,4.490217882489662,0.9999999999999999,6.938893903907228e-18,0.9999999999999999
normal_0_1797.mat,123,12000.0,0.5,False,1.0,3.0201535313691963,5.6517119914555245,3.0201535313691963,-0.36121630603073207,-0.10404051251867456,1.2371384792277575,3.7363481468324293,4.399217927362529,1.0,-3.469446951953614e-18,1.0
normal_0_1797.mat,124,12000.0,0.38,False,1.0,2.748819015304386,5.349157393144214,2.748819015304386,-0.5603071147643583,-0.08872296535799473,1.2132514503630534,3.3350086571035864,3.870784509631716,1.0,3.469446951953614e-18,1.0
normal_0_1797.mat,125,12000.0,0.38,False,0.9999999999999999,3.100155590606374,5.819982284724579,3.1001555906063745,-0.4727295889736922,-0.040574812917003794,1.2148828423935716,3.7663258357781935,4.364291023794102,0.9999999999999998,-2.42861286636753e-17,0.9999999999999999
normal_0_1797.mat,126,12000.0,0.5,False,0.9999999999999999,2.965243240500274,5.577718634669045,2.9652432405002744,-0.44563321868567396,0.030465435573570183,1.2206322419767515,3.6194715046582573,4.200849789829667,0.9999999999999998,2.6237692574149207e-17,0.9999999999999999
normal_0_1797.mat,127,12000.0,0.75,True,1.0,3.1032661223536984,5.812821416160718,3.1032661223536984,-0.3922840623354631,0.027325186843113712,1.2300168620439975,3.81706965790494,4.4567875925616125,1.0,9.107298248878237e-18,1.0
normal_0_1797.mat,128,12000.0,1.0,True,1.0,3.222345305525225,6.251631734416739,3.222345305525225,-0.2740652260197698,-0.000948666797939101,1.2426292124824547,4.004180409351346,4.715002660909673,1.0,6.5052130349130266e-18,1.0
normal_0_1797.mat,129,12000.0,0.88,True,1.0,2.952049770957744,5.7505574782039695,2.952049770957744,-0.44352678165610593,-0.05881206361088128,1.2298259089112737,3.6305072927194253,4.249137632428638,1.0000000000000002,-1.9949319973733282e-17,1.0
normal_0_1797.mat,130,12000.0,0.38,False,0.9999999999999999,2.8755442426917734,5.331730827152776,2.875544242691774,-0.4828432035407788,-0.05202931191451562,1.223886009328967,3.5193383678369217,4.108391641044433,0.9999999999999999,-1.9949319973733282e-17,0.9999999999999999
normal_0_1797.mat,131,12000.0,0.38,False,1.0,2.775442523288449,5.2535301428668895,2.775442523288449,-0.5286964650455044,-0.038321588457252705,1.2208972472224033,3.3885301365068687,3.9467705443613523,1.0000000000000002,-1.5612511283791264e-17,1.0
normal_0_1797.mat,132,12000.0,0.38,False,1.0,2.873633352933131,5.389502948711312,2.873633352933131,-0.46818260948600265,-0.09450492155385438,1.2235320968059036,3.515982641765653,4.094968693420071,1.0,1.734723475976807e-17,1.0
normal_0_1797.mat,133,12000.0,1.0,True,0.9999999999999999,2.9156133094724344,5.75589475529919,2.915613309472435,-0.37886327426921707,-0.01677135272700385,1.229543946228665,3.5848746942055554,4.188074610934619,0.9999999999999999,-5.204170427930421e-18,0.9999999999999999
normal_0_1797.mat,134,12000.0,1.0,True,1.0,3.56002343758827,6.449206527838391,3.56002343758827,-0.3024555266115385,-0.08052329955672292,1.2361316534033897,4.400657658060807,5.168072873046938,1.0,4.7704895589362195e-18,1.0
normal_0_1797.mat,135,12000.0,0.75,True,0.9999999999999998,3.661342795523778,6.463567184372418,3.6613427955237787,-0.3111887652616492,-0.1641160464376408,1.2309590196099538,4.506962938033918,5.266430082925415,0.9999999999999997,1.431146867680866e-17,0.9999999999999998
normal_0_1797.mat,136,12000.0,0.88,True,1.0,3.2465046793668018,6.297341496777392,3.2465046793668018,-0.29768487161253,-0.029086023897012044,1.237756103181451,4.018380980893398,4.7190589363832345,1.0,1.3877787807814457e-17,1.0
normal_0_1797.mat,137,12000.0,0.88,True,1.0,3.2274192743096353,6.265049702913387,3.2274192743096353,-0.2629635611857255,0.0009808078988472607,1.2440499488321866,4.015070783064915,4.739051693005621,1.0,3.5561831257524545e-17,1.0
normal_0_1797.mat,138,12000.0,0.38,False,0.9999999999999999,2.8721585744964964,5.586419348735074,2.872158574496497,-0.4266808520857901,-0.0947394378223167,1.2247841909062855,3.517774415819242,4.100558531650259,0.9999999999999999,-5.204170427930421e-18,0.9999999999999999
normal_0_1797.mat,139,12000.0,0.38,False,1.0,2.9676089756170243,5.58379488992302,2.9676089756170243,-0.4491589678118162,-0.0937510777140925,1.224305105964505,3.6332588213540173,4.237513023078889,1.0000000000000002,1.3010426069826053e-17,1.0
normal_0_1797.mat,140,12000.0,0.75,True,1.0,3.2199310592749177,6.106567171238778,3.2199310592749177,-0.3562223145345502,-0.011520020142203177,1.2302847795938425,3.96143217356741,4.624580769198745,1.0,-2.0816681711721685e-17,1.0
normal_0_1797.mat,141,12000.0,0.75,True,0.9999999999999999,3.290019047995613,6.238208580240276,3.2900190479956133,-0.25248653463188253,-0.05227768318330586,1.2368245315649213,4.069176267876843,4.75849256286845,0.9999999999999999,-2.42861286636753e-17,0.9999999999999999
normal_0_1797.mat,142,12000.0,0.75,True,1.0,2.977509208181326,5.776931096895339,2.977509208181326,-0.36946230050080864,-0.07536124243697098,1.2265541605266683,3.6520763073012708,4.2526278201079055,1.0,4.336808689942018e-18,1.0
normal_0_1797.mat,143,12000.0,0.75,True,1.0,2.9519740178929346,5.831176860511976,2.9519740178929346,-0.3771545852558895,-0.058876356719267914,1.2302749483759792,3.631739682470462,4.244814295553634,1.0,2.2551405187698492e-17,1.0
normal_0_1797.mat,144,12000.0,0.75,True,1.0,3.2721351110973287,5.780268881355292,3.2721351110973287,-0.3520502004605124,-0.12051850705114919,1.2351336545489562,4.041524197947598,4.738717917003606,1.0,2.2551405187698492e-17,1.0
normal_0_1797.mat,145,12000.0,0.75,True,1.0,3.321851613657019,5.78100748418709,3.321851613657019,-0.44593774534537545,-0.09119416719367972,1.2223681310710541,4.060525548681296,4.726574158978481,1.0,-1.734723475976807e-17,1.0
normal_0_1797.mat,146,12000.0,1.0,True,1.0,3.1399326285267053,6.182268891439616,3.1399326285267053,-0.28355763297682834,-0.07234598846109215,1.234967163692383,3.8777136924367936,4.540448043765434,1.0,1.0408340855860843e-17,1.0
normal_0_1797.mat,147,12000.0,0.62,False,0.9999999999999999,3.107789088645256,6.108882259640768,3.1077890886452564,-0.3170994650515908,-0.13745011312242972,1.236923768094883,3.844098189971253,4.512482401710498,0.9999999999999998,1.474514954580286e-17,0.9999999999999999
normal_0_1797.mat,148,12000.0,1.0,True,0.9999999999999999,2.98333052995269,5.742740434104023,2.9833305299526907,-0.35575293160713617,-0.03856540974054484,1.24041963594506,3.7005817698677,4.360365173697251,0.9999999999999999,-2.42861286636753e-17,0.9999999999999999
normal_0_1797.mat,149,12000.0,1.0,True,0.9999999999999999,3.0237590462105848,5.951854992312813,3.023759046210585,-0.2459037868034608,0.0366714283828977,1.242717721701907,3.7576789528823493,4.428089973682525,0.9999999999999998,-1.734723475976807e-17,0.9999999999999999
normal_0_1797.mat,150,12000.0,1.0,True,1.0,3.0681012580962443,6.091545695809507,3.0681012580962443,-0.21838834459811007,-0.03681028537527629,1.2411485573738033,3.8079694503629047,4.4852108267456545,1.0,5.204170427930421e-18,1.0
normal_0_1797.mat,151,12000.0,1.0,True,1.0,3.124173410494648,6.053240971342259,3.124173410494648,-0.2531508127742592,-0.020090336166463784,1.2432325164586067,3.8840739709823286,4.577512096706312,1.0,3.469446951953614e-18,1.0
normal_0_1797.mat,152,12000.0,1.0,True,0.9999999999999999,3.050968377317782,6.062171312862557,3.0509683773177825,-0.3286741467099352,0.018677493203467187,1.2371229435916533,3.774422979752425,4.431870924460439,0.9999999999999998,-1.0408340855860843e-17,0.9999999999999999
normal_0_1797.mat,153,12000.0,1.0,True,0.9999999999999999,3.036281245834036,6.042381223065901,3.0362812458340365,-0.08968862754283169,0.034764116615797494,1.2465028404249645,3.784733197261176,4.44280144558159,0.9999999999999999,-6.938893903907228e-18,0.9999999999999999
normal_0_1797.mat,154,12000.0,1.0,True,1.0000000000000002,3.0749590047375674,6.113159601182244,3.0749590047375666,-0.07452118328465662,0.021329520506656995,1.2483812140348567,3.8387210554416984,4.506744107751951,1.0000000000000004,3.642919299551295e-17,1.0000000000000002
normal_0_1797.mat,155,12000.0,0.88,True,1.0,3.1355743122381807,6.118387904705668,3.1355743122381807,-0.11915183720161071,-0.11466916432177168,1.2508077552629637,3.9220006669508503,4.622349190910313,1.0000000000000002,1.5612511283791264e-17,1.0
normal_0_1797.mat,156,12000.0,0.88,True,1.0,3.1574901048098156,6.153918409667724,3.1574901048098156,-0.06295229044818651,-0.1189706046195595,1.2523087391592247,3.9541524520621083,4.66088242857266,1.0000000000000002,1.214306433183765e-17,1.0
normal_0_1797.mat,157,12000.0,0.88,True,1.0,3.167009118694242,6.205174888372818,3.167009118694242,-0.08829332161622627,-0.08784215854244397,1.2476663445767386,3.951370690362444,4.63912918840888,1.0,3.5128150388530344e-17,1.0
normal_0_1797.mat,158,12000.0,1.0,True,1.0,3.3121378469946423,6.538457889607143,3.3121378469946423,-0.02222289140010414,-0.08261830994945696,1.2532698750501527,4.151002585651858,4.8977592935336425,1.0,-3.469446951953614e-18,1.0
normal_0_1797.mat,159,12000.0,1.0,True,1.0,3.4735406388270573,6.6437156202811725,3.4735406388270573,0.008012225970892572,0.0626275513957187,1.256362551830781,4.364026380884683,5.163339524232559,1.0,1.214306433183765e-17,1.0
normal_0_1797.mat,160,12000.0,1.0,True,0.9999999999999999,3.1288425932189052,6.226086887686373,3.1288425932189057,-0.08299129379113523,-0.03126862704083053,1.2599437551322443,3.9421656861179373,4.677520733579901,0.9999999999999999,1.1709383462843448e-17,0.9999999999999999
normal_0_1797.mat,161,12000.0,0.75,True,0.9999999999999999,3.03545429266813,5.906676821766222,3.0354542926681303,-0.169771669871154,-0.12250423484927367,1.2522598648535626,3.801177582305759,4.496097949175812,0.9999999999999999,1.474514954580286e-17,0.9999999999999999
normal_0_1797.mat,162,12000.0,0.62,False,1.0,3.0769423952130803,5.757661668270011,3.0769423952130803,-0.28427102292466744,-0.07145761392161848,1.2345426769946775,3.7986167015447707,4.437946129218365,1.0,1.1275702593849246e-17,1.0
normal_0_1797.mat,163,12000.0,0.62,False,1.0,2.7436011544657433,5.459445468472584,2.7436011544657433,-0.35598360718250843,-0.06978095279282662,1.231917837806258,3.379891202012192,3.945582939169945,1.0,1.734723475976807e-18,1.0
normal_0_1797.mat,164,12000.0,1.0,True,1.0,3.272367589886369,6.075103877375362,3.272367589886369,-0.2597289489845034,-0.06973589180029326,1.2381405461468997,4.051650994935323,4.748120977177282,1.0,1.6046192152785466e-17,1.0
normal_0_1797.mat,165,12000.0,0.88,True,0.9999999999999999,3.0845914329078203,6.114906109460119,3.084591432907821,-0.21158481897064307,-0.06229545563665849,1.242243343021506,3.831813173470909,4.499993536101335,0.9999999999999999,-2.0383000842727483e-17,0.9999999999999999
normal_0_1797.mat,166,12000.0,0.88,True,1.0,3.023194515352229,5.9823836703725,3.023194515352229,-0.17960423323368913,-0.017155314489258514,1.2498155221104557,3.778435431646412,4.467290748124941,1.0,-4.336808689942018e-17,1.0
normal_0_1797.mat,167,12000.0,1.0,True,1.0,3.1624281081710737,5.842797427125621,3.1624281081710737,-0.20871640234195876,-0.009838206646239085,1.240982207470653,3.9245170146453794,4.602654531922917,1.0,4.336808689942018e-18,1.0
normal_0_1797.mat,168,12000.0,0.88,True,0.9999999999999999,3.2676096138944373,6.048309503313147,3.2676096138944377,-0.35463748496371483,-0.010539409947579244,1.2254342170438,4.004240628807524,4.652250633989254,0.9999999999999998,1.3010426069826053e-17,0.9999999999999999
normal_0_1797.mat,169,12000.0,1.0,True,1.0,3.8355642927491798,6.898067871777089,3.8355642927491798,-0.02373627919011323,0.014837024233799043,1.2482244759024317,4.787645229106927,5.635596380240489,1.0,1.3877787807814457e-17,1.0
normal_0_1797.mat,170,12000.0,1.0,True,1.0,3.8381597380763965,6.901944195023718,3.8381597380763965,0.11832611516735447,-0.04041870256472904,1.2586508091848345,4.830902860110509,5.706317829235764,1.0,7.806255641895632e-18,1.0
normal_0_1797.mat,171,12000.0,1.0,True,1.0,3.1344954917903336,6.089223493135778,3.1344954917903336,-0.303531793734527,-0.03166915993328341,1.2322544232382147,3.8624959343788814,4.508026860732069,1.0,4.336808689942018e-19,1.0
normal_0_1797.mat,172,12000.0,1.0,True,0.9999999999999999,3.1505785302564036,6.127612774813962,3.150578530256404,-0.26587468670445213,-0.028783352842155097,1.2351178575466588,3.8913358043227904,4.561712215100124,0.9999999999999998,-8.456776945386935e-18,0.9999999999999999
normal_0_1797.mat,173,12000.0,0.88,True,0.9999999999999999,3.1961253513883254,6.291738548582028,3.196125351388326,-0.03988512931469135,-0.12361162030106658,1.250870825363138,3.997939956255165,4.715894547485172,0.9999999999999998,4.336808689942018e-18,0.9999999999999999
normal_0_1797.mat,174,12000.0,0.88,True,1.0,2.956514766241969,5.875436479949181,2.956514766241969,-0.2744541235438085,-0.09720629061018043,1.2413836965063547,3.670169229293076,4.306530066371399,1.0,-2.42861286636753e-17,1.0
normal_0_1797.mat,175,12000.0,1.0,True,0.9999999999999999,2.8682397893290634,5.608047231454822,2.868239789329064,-0.3510083155345418,-0.05503274098327497,1.240789342313902,3.558881361800174,4.183338239946136,0.9999999999999998,-3.469446951953614e-18,0.9999999999999999
normal_0_1797.mat,176,12000.0,0.88,True,1.0,3.682760152638058,6.511650915004202,3.682760152638058,-0.15789586109963372,-0.13229129361498584,1.2478603462324558,4.595570359162019,5.417931378008117,1.0,0.0,1.0
normal_0_1797.mat,177,12000.0,0.88,True,0.9999999999999999,3.5754794908435303,6.330779652980193,3.575479490843531,-0.17750416587195783,-0.11763317469997456,1.2487415865956784,4.464849932236259,5.269494436028791,0.9999999999999999,8.673617379884035e-19,0.9999999999999999
normal_0_1797.mat,178,12000.0,0.75,True,1.0,2.854356592769152,5.649604066832163,2.854356592769152,-0.2923510185318685,-0.0924485979999833,1.2388260431435765,3.53605128354099,4.1435408021720175,1.0,-2.7755575615628914e-17,1.0
normal_0_1797.mat,179,12000.0,0.75,True,0.9999999999999999,3.888952740472987,7.085058190017479,3.8889527404729876,-0.02927286970863552,-0.1990064779672807,1.24416777140594,4.8385096642173,5.672557775249396,0.9999999999999998,2.6020852139652106e-17,0.9999999999999999
normal_0_1797.mat,180,12000.0,0.62,False,1.0,3.6741584827296823,6.652972355938401,3.6741584827296823,-0.04779181175890823,-0.12902747278068116,1.2483480898400108,4.586628723685071,5.388968622087976,1.0,-3.122502256758253e-17,1.0
normal_0_1797.mat,181,12000.0,0.62,False,1.0,2.8540881388327817,5.63366282728887,2.8540881388327817,-0.32798464147242035,-0.08070974184184011,1.2386342953412464,3.5351714506849516,4.1472131355375685,1.0,1.474514954580286e-17,1.0
normal_0_1797.mat,182,12000.0,0.5,False,1.0,3.0443436552087695,5.793994682930532,3.0443436552087695,-0.3041190495981301,-0.18059853377777596,1.237500478224083,3.767376729199305,4.419293317715204,1.0,2.3852447794681098e-17,1.0
normal_0_1797.mat,183,12000.0,1.0,True,1.0,3.3390002943200052,6.592662240958246,3.3390002943200052,-0.10153859893550177,-0.08977659169296393,1.2460473090307382,4.160552331590286,4.890948741177357,1.0,-3.469446951953614e-18,1.0
normal_0_1797.mat,184,12000.0,0.88,True,1.0,3.2914582139256963,6.505797217973035,3.2914582139256963,-0.09059784311722474,-0.06429321967110166,1.2491971032036353,4.1116800661517905,4.840787245543656,1.0000000000000002,4.336808689942018e-18,1.0
normal_0_1797.mat,185,12000.0,1.0,True,1.0,3.0470572574011863,5.825326500210146,3.0470572574011863,-0.2749229424097308,-0.07522334312878876,1.239488960714903,3.7767938332149993,4.42805827475162,1.0,4.336808689942018e-18,1.0
normal_0_1797.mat,186,12000.0,1.0,True,1.0,2.868493393992962,5.686131609212916,2.868493393992962,-0.2608337489630044,-0.03781818989326079,1.2447089984856337,3.570439539599636,4.200660899519797,1.0,1.734723475976807e-18,1.0
normal_0_1797.mat,187,12000.0,1.0,True,0.9999999999999999,3.3165844848782626,6.167908025594125,3.316584484878263,-0.2529847794629898,-0.04799834533570181,1.2378891445853841,4.105563930931109,4.814612105942463,0.9999999999999999,-1.431146867680866e-17,0.9999999999999999
normal_0_1797.mat,188,12000.0,0.88,True,1.0,3.301142089674455,6.104995045101498,3.301142089674455,-0.37607884969406324,-0.03291105849085421,1.2276239853746107,4.0525612084140255,4.730217887916427,1.0,-5.204170427930421e-18,1.0
normal_0_1797.mat,189,12000.0,1.0,True,1.0,3.217371726422224,5.812837975038661,3.217371726422224,-0.3567177579973726,-0.09683296610204303,1.227822412586088,3.950361115322002,4.59951896834221,1.0,3.122502256758253e-17,1.0
normal_0_1797.mat,190,12000.0,0.88,True,1.0,3.16530928862737,5.802261329269771,3.16530928862737,-0.2846798631556835,-0.1143487147381386,1.233847699188845,3.9055095829939606,4.557045669763386,1.0,-2.0816681711721685e-17,1.0
normal_0_1797.mat,191,12000.0,1.0,True,1.0,3.168418288951881,6.278198555537589,3.168418288951881,-0.2849400407638907,0.001760872461724676,1.236238274317695,3.9169199578504967,4.581688067956268,1.0,2.3418766925686896e-17,1.0
normal_0_1797.mat,192,12000.0,0.88,True,0.9999999999999999,3.2399263447205136,6.220133022182921,3.239926344720514,-0.27004747115057803,-0.019363521806309666,1.2315829179809081,3.9902379416741085,4.654160381728528,0.9999999999999998,-8.673617379884035e-18,0.9999999999999999
normal_0_1797.mat,193,12000.0,0.88,True,1.0,3.2583643190435714,6.281476564145387,3.2583643190435714,-0.2856775181137037,-0.036494190942915214,1.2356133749055325,4.026078532925194,4.720798437490136,1.0,-5.204170427930421e-18,1.0
normal_0_1797.mat,194,12000.0,0.75,True,1.0,2.9736717743428986,5.79930090858395,2.9736717743428986,-0.46111000072195996,0.04210651102420259,1.2253055914673128,3.643656652290879,4.254028942928561,1.0,1.0408340855860843e-17,1.0
normal_0_1797.mat,195,12000.0,0.25,False,1.0,2.9861061025541553,5.565288366122598,2.9861061025541553,-0.4488937806588398,-0.0037377463500611486,1.220445167828289,3.644378763484784,4.2205119075923685,1.0,-2.7755575615628914e-17,1.0
normal_0_1797.mat,196,12000.0,1.0,True,1.0,3.255309343259034,6.2873272408605585,3.255309343259034,-0.3066161611529181,-0.022460203637678852,1.23317154021028,4.014354836687659,4.6930668388683285,1.0,-3.122502256758253e-17,1.0
normal_0_1797.mat,197,12000.0,1.0,True,0.9999999999999999,3.358965132139432,6.008758728231292,3.3589651321394323,-0.2843712676729728,0.0004000128877871753,1.2377625046060232,4.157601094841206,4.8998243798941,0.9999999999999999,2.6020852139652106e-17,0.9999999999999999
normal_0_1797.mat,198,12000.0,1.0,True,1.0,3.34697977769916,6.276043914329075,3.34697977769916,-0.2899003821127386,0.03598319523729339,1.2377960107615251,4.142878216935516,4.875927382320664,1.0,6.938893903907228e-18,1.0
normal_0_1797.mat,199,12000.0,0.88,True,1.0,3.0167387559083263,5.90222627129193,3.0167387559083263,-0.2413695505602993,0.04168327541579023,1.2364113012831837,3.7299298908240264,4.368295789673915,1.0,4.336808689942018e-17,1.0
normal_0_1797.mat,200,12000.0,0.88,True,1.0,3.0175991268609037,5.971527405094921,3.0175991268609037,-0.3049905367996315,-0.02194452275076772,1.233732270855987,3.722909423315146,4.361812448117613,1.0,1.474514954580286e-17,1.0
normal_0_1797.mat,201,12000.0,0.88,True,1.0,3.1139198489228717,6.037248884091397,3.1139198489228717,-0.3660734818872875,-0.008177911550198966,1.2397019336589603,3.8603324579687017,4.558107183691635,1.0000000000000002,-2.949029909160572e-17,1.0
normal_0_1797.mat,202,12000.0,1.0,True,0.9999999999999998,3.108325385748495,5.975769407993289,3.108325385748496,-0.32832713479019926,0.0017680972934053935,1.2356205816547956,3.8407108211109238,4.501425560067599,0.9999999999999997,-2.168404344971009e-17,0.9999999999999998
normal_0_1797.mat,203,12000.0,0.75,True,1.0,3.028162512455604,5.867623852348563,3.028162512455604,-0.4236949657432314,0.00802360979438653,1.2254367396007277,3.7108215962447435,4.320837848253371,1.0000000000000002,3.469446951953614e-18,1.0
normal_0_1797.mat,204,12000.0,1.0,True,1.0,3.057514404028213,5.85162454154835,3.057514404028213,-0.375229853184301,0.062412087245586084,1.228194559638341,3.7552225570433158,4.374874319355043,1.0000000000000002,1.9081958235744878e-17,1.0
normal_0_1797.mat,205,12000.0,1.0,True,1.0,3.1673053171551775,5.998118439000115,3.1673053171551775,-0.20833236769823982,0.0025421401066440946,1.2319409830000794,3.9019332258775274,4.544252703658289,1.0,-3.469446951953614e-18,1.0
normal_0_1797.mat,206,12000.0,1.0,True,0.9999999999999999,3.218736802642834,6.075791381871482,3.2187368026428342,-0.21426745929837132,0.04141067324285579,1.238106187961398,3.985137952771178,4.674195129471417,0.9999999999999998,-4.423544863740858e-17,0.9999999999999999
normal_0_1797.mat,207,12000.0,1.0,True,1.0,2.980365836103687,5.821168946455085,2.980365836103687,-0.26890033221736775,0.023268141584017313,1.241234345898117,3.6993324391132543,4.35386208831503,1.0,-2.905661822261152e-17,1.0
normal_0_1797.mat,208,12000.0,1.0,True,1.0,3.2422596008769977,6.252604075118981,3.2422596008769977,-0.21483470410764305,-0.03302389384253936,1.2389575200033267,4.017021914309541,4.712628357479022,1.0,1.8214596497756474e-17,1.0
normal_0_1797.mat,209,12000.0,1.0,True,0.9999999999999999,3.1491976333496714,6.081377572689037,3.149197633349672,-0.19324006020037388,0.053017578985206315,1.237905242453481,3.898408259845654,4.564485575119341,0.9999999999999998,1.1275702593849246e-17,0.9999999999999999
normal_0_1797.mat,210,12000.0,1.0,True,0.9999999999999998,3.2205241842694545,6.282484235300254,3.2205241842694554,-0.19138618142607955,0.043791561346888705,1.2433857278061906,4.004353806775315,4.7159329346682,0.9999999999999997,1.2576745200831851e-17,0.9999999999999998
normal_0_1797.mat,211,12000.0,1.0,True,0.9999999999999999,3.1063035558714316,6.053033927853005,3.106303555871432,-0.28462382433204514,0.023271159926433152,1.238663367384038,3.847664422632719,4.5196509633462245,0.9999999999999998,1.3010426069826053e-17,0.9999999999999999
normal_0_1797.mat,212,12000.0,1.0,True,0.9999999999999999,3.1028451062208853,6.0789653542369475,3.1028451062208857,-0.2739050394013587,0.03065998085765751,1.2332887227183322,3.826703877843984,4.479889988492522,0.9999999999999999,3.382710778154774e-17,0.9999999999999999
normal_0_1797.mat,213,12000.0,1.0,True,1.0,3.2173544127646245,6.328900645791997,3.2173544127646245,-0.20353404639107753,0.010822115244476323,1.2374731889050543,3.9813898250015884,4.679162880081259,1.0000000000000002,-1.9949319973733282e-17,1.0
normal_0_1797.mat,214,12000.0,1.0,True,1.0,3.0136155615805045,5.832191168712383,3.0136155615805045,-0.29989919723471825,0.04924184512962926,1.2351497943243184,3.722266641058725,4.353549494874037,1.0,0.0,1.0
normal_0_1797.mat,215,12000.0,0.75,True,0.9999999999999999,3.3595905192177242,6.277824408474817,3.3595905192177247,-0.11869774705688574,0.10299887848442651,1.2468514255721896,4.188910228225432,4.92174290541659,0.9999999999999998,-1.0408340855860843e-17,0.9999999999999999
normal_0_1797.mat,216,12000.0,0.88,True,1.0,3.3780458321978455,6.725214510795134,3.3780458321978455,-0.055628571887579525,-0.015938654752502023,1.2504345171059423,4.224025108946054,4.981718504159745,1.0,-2.3418766925686896e-17,1.0
normal_0_1797.mat,217,12000.0,1.0,True,1.0,3.2958217254226416,6.110400674792855,3.2958217254226416,-0.25293601032638957,-0.02417594377369122,1.236885131996642,4.076552889886784,4.776010590216192,1.0,-4.336808689942018e-18,1.0
normal_0_1797.mat,218,12000.0,1.0,True,0.9999999999999999,3.2022700380184554,6.189562595633422,3.202270038018456,-0.2154001363612732,0.06103867718691931,1.2397003559338722,3.9698553059278545,4.652353522502348,0.9999999999999999,2.6020852139652106e-17,0.9999999999999999
normal_0_1797.mat,219,12000.0,1.0,True,0.9999999999999999,3.2004363897855526,6.351943557998701,3.200436389785553,-0.08230997279239105,0.052294092143456296,1.254151327523293,4.013831546903407,4.754210426498658,0.9999999999999999,2.42861286636753e-17,0.9999999999999999
normal_0_1797.mat,220,12000.0,1.0,True,1.0,3.3100188784932736,6.487017607347023,3.3100188784932736,-0.12308853813235565,0.008334791019383211,1.2525229190072686,4.145874507659561,4.9109750802839,1.0000000000000002,-1.5612511283791264e-17,1.0
normal_0_1797.mat,221,12000.0,1.0,True,1.0,3.393932312763185,6.334464430195387,3.393932312763185,-0.203319778116414,-0.10299591357352018,1.2447320767179306,4.224536415905809,4.984268358815615,1.0,-6.938893903907228e-18,1.0
normal_0_1797.mat,222,12000.0,1.0,True,1.0,3.384293529798706,6.361689683516122,3.384293529798706,-0.1186833011183639,-0.06551495104070534,1.2440683428677957,4.210292443394879,4.957442355471831,1.0,-1.0408340855860843e-17,1.0
